1-·ÉÐÐÊ±¼ät		2-acc_x		3-acc_y		4-acc_z		5-gyro_x		6-gyro_y		7-gyro_z		
0.020000000	0.000329141	9.573343490	-0.087388215	0.000063961	0.000035474	-0.000188857	
0.040000000	0.000131852	9.573323369	-0.087488787	0.000062921	0.000036760	-0.000188709	
0.060000000	0.000081305	9.573179244	-0.087558857	0.000063992	0.000036377	-0.000188031	
0.080000000	0.000053365	9.573278604	-0.087428298	0.000064153	0.000036597	-0.000189298	
0.100000000	0.000153103	9.573166491	-0.087636406	0.000062826	0.000035989	-0.000189851	
0.120000000	0.000134382	9.573294637	-0.087232268	0.000063598	0.000035910	-0.000188803	
0.140000000	0.000055155	9.573297824	-0.087398818	0.000063003	0.000036630	-0.000189510	
0.160000000	0.000245703	9.573335506	-0.087328647	0.000063047	0.000036601	-0.000189721	
0.180000000	0.000105605	9.573200892	-0.087368502	0.000063627	0.000036604	-0.000189346	
0.200000000	0.000058521	9.573410711	-0.087496428	0.000063268	0.000036668	-0.000188066	
0.220000000	0.000057534	9.573307040	-0.087597127	0.000063474	0.000036782	-0.000188625	
0.240000000	-0.000159729	9.573099153	-0.087350794	0.000063487	0.000036465	-0.000189202	
0.260000000	-0.000105206	9.573381524	-0.087534236	0.000063251	0.000037294	-0.000188484	
0.280000000	0.000097021	9.573356022	-0.087355943	0.000063310	0.000037963	-0.000188788	
0.300000000	0.000015663	9.573160136	-0.087452550	0.000063710	0.000037209	-0.000189444	
0.320000000	-0.000221953	9.573237609	-0.087489468	0.000063346	0.000037490	-0.000189135	
0.340000000	0.000004965	9.573393739	-0.087473259	0.000064056	0.000036641	-0.000188852	
0.360000000	0.000119954	9.573328602	-0.087452965	0.000064528	0.000038010	-0.000190052	
0.380000000	-0.000187581	9.573301459	-0.087311579	0.000063915	0.000037365	-0.000187899	
0.400000000	0.000054698	9.573370916	-0.087366313	0.000063765	0.000037267	-0.000188480	
0.420000000	-0.000086727	9.573368273	-0.087279707	0.000064121	0.000037261	-0.000189241	
0.440000000	0.000087254	9.573223570	-0.087359244	0.000063375	0.000037119	-0.000187935	
0.460000000	0.000054427	9.573353983	-0.087306415	0.000064957	0.000036461	-0.000188602	
0.480000000	0.000103246	9.573321126	-0.087261375	0.000063367	0.000036663	-0.000189180	
0.500000000	0.000053755	9.573244442	-0.087346175	0.000062905	0.000036857	-0.000188568	
0.520000000	-0.000150664	9.573238614	-0.087329227	0.000064063	0.000037172	-0.000189158	
0.540000000	-0.000173851	9.573323211	-0.087419109	0.000064394	0.000036688	-0.000188163	
0.560000000	0.000010126	9.573276280	-0.087493991	0.000063860	0.000036152	-0.000188475	
0.580000000	-0.000080389	9.573369612	-0.087404232	0.000063173	0.000037016	-0.000189027	
0.600000000	-0.000158571	9.573419180	-0.087463285	0.000063131	0.000037127	-0.000188154	
0.620000000	-0.000271338	9.573283123	-0.087454924	0.000063529	0.000036879	-0.000189256	
0.640000000	-0.000003235	9.573273435	-0.087576686	0.000063351	0.000036835	-0.000187871	
0.660000000	0.000163980	9.573433905	-0.087334231	0.000064372	0.000036096	-0.000187922	
0.680000000	0.000030432	9.573350998	-0.087311011	0.000064179	0.000036055	-0.000188774	
0.700000000	0.000018906	9.573447765	-0.087383918	0.000063872	0.000036614	-0.000189036	
0.720000000	-0.000114040	9.573463543	-0.087512636	0.000063432	0.000036402	-0.000188458	
0.740000000	0.000046093	9.573391153	-0.087536220	0.000063463	0.000037771	-0.000188972	
0.760000000	-0.000054501	9.573404667	-0.087549738	0.000063472	0.000036442	-0.000189032	
0.780000000	0.000003023	9.573291361	-0.087353841	0.000064117	0.000037739	-0.000188305	
0.800000000	-0.000209418	9.573288111	-0.087521409	0.000062546	0.000037913	-0.000188471	
0.820000000	-0.000156056	9.573363319	-0.087430581	0.000064143	0.000036985	-0.000189439	
0.840000000	-0.000359160	9.573407281	-0.087372866	0.000062618	0.000036897	-0.000189099	
0.860000000	-0.000316015	9.573400507	-0.087569280	0.000063453	0.000036774	-0.000189554	
0.880000000	-0.000294534	9.573496063	-0.087416524	0.000063328	0.000036863	-0.000188466	
0.900000000	-0.000223556	9.573284280	-0.087428126	0.000063324	0.000037543	-0.000189341	
0.920000000	-0.000611053	9.573455259	-0.087634534	0.000063544	0.000037842	-0.000189662	
0.940000000	-0.000312551	9.573362486	-0.087802392	0.000063512	0.000037693	-0.000189976	
0.960000000	-0.000167039	9.573454859	-0.087677186	0.000063380	0.000038182	-0.000190368	
0.980000000	-0.000065959	9.573743981	-0.087632204	0.000061908	0.000037671	-0.000189748	
1.000000000	-0.000473368	9.573606682	-0.087617404	0.000063147	0.000038359	-0.000190468	
