1-·ÉÐÐÊ±¼ät		2-acc_x		3-acc_y		4-acc_z		5-gyro_x		6-gyro_y		7-gyro_z		
12.970000000		0.001012400		0.000345879		0.002039453		0.000001074		0.000000270		0.000007135		
12.980000000		0.001049505		0.000259885		0.001961670		0.000002217		0.000000758		0.000006458		
12.990000000		0.001149837		0.000550232		0.001950029		0.000000859		0.000000792		0.000006484		
13.000000000		0.000906526		0.000211938		0.001727404		0.000000801		0.000000892		0.000005850		
13.010000000		0.000891585		0.000536763		0.001999268		0.000000049		0.000000497		0.000006914		
13.020000000		0.001030118		0.000438195		0.001813388		0.000001132		0.000001012		0.000006845		
13.030000000		0.001073318		0.000482500		0.002100856		0.000001407		0.000000568		0.000007220		
13.040000000		0.001037843		0.000593105		0.001952445		0.000001577		0.000001516		0.000006896		
13.050000000		0.001077981		0.000477055		0.002063412		0.000002028		0.000000798		0.000006768		
13.060000000		0.001034657		0.000571421		0.001871478		-0.000000054		0.000001538		0.000007638		
13.070000000		0.001013153		0.000422082		0.001848337		0.000001414		0.000000990		0.000006779		
13.080000000		0.000932605		0.000574105		0.001644383		0.000001354		-0.000000670		0.000007274		
13.090000000		0.001138316		0.000594156		0.001764360		0.000001142		0.000001058		0.000006733		
13.100000000		0.000898574		0.000554843		0.001855791		0.000001270		0.000000400		0.000007075		
13.110000000		0.000778031		0.000504030		0.001873758		0.000000494		0.000000785		0.000007765		
13.120000000		0.000810444		0.000459551		0.001902006		0.000000535		-0.000000018		0.000006984		
13.130000000		0.000917490		0.000665683		0.001889862		0.000000887		0.000001659		0.000006229		
13.140000000		0.000975907		0.000525055		0.001848669		0.000000865		0.000000020		0.000006948		
13.150000000		0.001028451		0.000743807		0.002107460		0.000000886		0.000001501		0.000006948		
13.160000000		0.000670145		0.000669735		0.001929543		0.000001319		0.000000227		0.000006257		
13.170000000		0.000998014		0.000641337		0.001967787		0.000001454		0.000000601		0.000006136		
13.180000000		0.001099624		0.000709348		0.001898092		0.000001425		-0.000000718		0.000007257		
13.190000000		0.000987404		0.000614576		0.001901003		0.000001165		0.000000634		0.000007282		
13.200000000		0.001019770		0.000621909		0.001951565		0.000001471		0.000000585		0.000006528		
13.210000000		0.000799860		0.000576840		0.002006304		0.000001234		0.000000181		0.000007014		
13.220000000		0.000903314		0.000665495		0.001987222		0.000002856		-0.000000202		0.000006899		
13.230000000		0.000967374		0.000797887		0.001964421		0.000001767		0.000000180		0.000006577		
13.240000000		0.001079487		0.000561688		0.002141207		0.000000950		0.000000941		0.000007248		
13.250000000		0.000953365		0.000638686		0.002099595		0.000001170		0.000000199		0.000007735		
13.260000000		0.001075701		0.000606955		0.002241453		0.000001150		0.000000128		0.000006828		
13.270000000		0.001037483		0.000408054		0.002187796		0.000001696		0.000001118		0.000007279		
13.280000000		0.000993440		0.000543319		0.002027939		0.000001221		0.000000237		0.000006581		
13.290000000		0.000953572		0.000657267		0.002324156		0.000001378		0.000000175		0.000006154		
13.300000000		0.000827022		0.000529848		0.002247666		0.000002069		0.000000405		0.000006523		
13.310000000		0.000992565		0.000638777		0.002156686		0.000002074		0.000001198		0.000006982		
13.320000000		0.000990671		0.000853176		0.002170591		0.000001669		0.000000841		0.000005935		
13.330000000		0.001060126		0.000595471		0.002441103		0.000001469		0.000000699		0.000005920		
13.340000000		0.001101786		0.000505742		0.002385611		0.000002242		0.000000014		0.000006613		
13.350000000		0.001172278		0.000570669		0.002312513		0.000002129		0.000000609		0.000006259		
13.360000000		0.000852359		0.000850622		0.002394454		0.000000861		0.000001301		0.000006730		
13.370000000		0.000992771		0.000549948		0.002244830		0.000001504		0.000001435		0.000006214		
13.380000000		0.001006731		0.000578880		0.002444832		0.000000850		0.000001780		0.000005616		
13.390000000		0.000883499		0.000589397		0.002405360		0.000001270		0.000001269		0.000005656		
13.400000000		0.000916200		0.000411679		0.002342731		0.000001141		0.000001897		0.000006532		
13.410000000		0.000824404		0.000460853		0.002329381		0.000001975		0.000002245		0.000005383		
13.420000000		0.000853949		0.000561866		0.002181678		0.000001645		0.000002714		0.000006144		
13.430000000		0.000935148		0.000476236		0.002473076		0.000000930		0.000001974		0.000005384		
13.440000000		0.000923395		0.000487870		0.002225246		0.000002266		0.000002390		0.000006980		
13.450000000		0.000866598		0.000178146		0.002261332		0.000000644		0.000001331		0.000006422		
13.460000000		0.001017041		0.000483055		0.002530982		0.000002395		0.000001471		0.000006736		
13.470000000		0.000869933		0.000467259		0.002273356		0.000001767		0.000001689		0.000006190		
13.480000000		0.000804633		0.000392870		0.002443029		0.000001313		0.000001720		0.000007397		
13.490000000		0.000908014		0.000312527		0.002428313		0.000002433		0.000001363		0.000005903		
13.500000000		0.000952241		0.000424231		0.002584491		0.000001301		0.000002381		0.000005392		
13.510000000		0.000848515		0.000423256		0.002406055		0.000001149		0.000002980		0.000006803		
13.520000000		0.001060725		0.000631108		0.002356873		0.000001375		0.000002021		0.000006006		
13.530000000		0.000912807		0.000396649		0.002346874		0.000001962		0.000002135		0.000006041		
13.540000000		0.000961584		0.000488735		0.002364867		0.000001169		0.000002270		0.000005915		
13.550000000		0.001258377		0.000568082		0.002197496		0.000001651		0.000002267		0.000005371		
13.560000000		0.000674186		0.000628784		0.002379646		0.000001538		0.000003000		0.000005909		
13.570000000		0.000948300		0.000444862		0.002348458		0.000000355		0.000002008		0.000005914		
13.580000000		0.000975462		0.000414271		0.002237185		0.000001095		0.000002262		0.000005649		
13.590000000		0.001005638		0.000469001		0.002136452		0.000001048		0.000002657		0.000005175		
13.600000000		0.001066995		0.000404574		0.002245498		0.000001200		0.000001926		0.000005940		
13.610000000		0.000939580		0.000424732		0.002401012		0.000001184		0.000001314		0.000005745		
13.620000000		0.001111356		0.000476209		0.002163135		0.000000229		0.000002136		0.000006335		
13.630000000		0.000796499		0.000672040		0.002353735		0.000000386		0.000002711		0.000005299		
13.640000000		0.000904852		0.000478763		0.002295041		0.000000031		0.000001107		0.000006271		
13.650000000		0.000848130		0.000439483		0.002316487		0.000000232		0.000001945		0.000006097		
13.660000000		0.000940053		0.000648346		0.002209720		0.000000749		0.000001101		0.000005750		
13.670000000		0.000953816		0.000536034		0.002195013		0.000000066		0.000001266		0.000005507		
13.680000000		0.000961610		0.000649145		0.002294718		0.000000581		0.000000874		0.000004809		
13.690000000		0.000923686		0.000530707		0.002228864		-0.000000383		0.000002012		0.000004616		
13.700000000		0.001042587		0.000596001		0.002384652		-0.000000974		0.000002257		0.000004735		
13.710000000		0.000849751		0.000671210		0.002156323		-0.000000490		0.000002574		0.000003847		
13.720000000		0.001042625		0.000695872		0.002352777		-0.000000820		0.000001500		0.000005132		
13.730000000		0.000789563		0.000457797		0.002240414		-0.000000076		0.000002652		0.000005641		
13.740000000		0.001032839		0.000407558		0.002210120		-0.000000584		0.000002309		0.000004951		
13.750000000		0.000911419		0.000551303		0.002185160		0.000000510		0.000001019		0.000005751		
13.760000000		0.000808402		0.000499700		0.002470902		-0.000000566		0.000002864		0.000004122		
13.770000000		0.000757803		0.000696042		0.002305158		-0.000000745		0.000002296		0.000005399		
13.780000000		0.000825047		0.000476137		0.002246698		0.000000130		0.000001061		0.000004916		
13.790000000		0.000722999		0.000459054		0.002241940		0.000000361		0.000002629		0.000004885		
13.800000000		0.000672141		0.000226084		0.002421853		-0.000000827		0.000001917		0.000004466		
13.810000000		0.000684750		0.000479832		0.002275636		0.000000217		0.000001645		0.000005082		
13.820000000		0.000952720		0.000364956		0.002446651		-0.000000179		0.000002154		0.000004616		
13.830000000		0.000814841		0.000263421		0.002138824		0.000000282		0.000001846		0.000004090		
13.840000000		0.000778597		0.000199617		0.002435865		0.000000641		0.000002110		0.000004354		
13.850000000		0.000802434		0.000308185		0.002096924		-0.000000060		0.000001685		0.000004261		
13.860000000		0.000897541		0.000408508		0.002280220		-0.000000646		0.000001126		0.000004086		
13.870000000		0.000933937		0.000287100		0.002248546		-0.000000006		0.000002316		0.000003734		
13.880000000		0.000959608		0.000343625		0.002242904		-0.000000349		0.000001980		0.000004274		
13.890000000		0.001041347		0.000377660		0.002322635		-0.000000366		0.000002542		0.000003432		
13.900000000		0.001076231		0.000281932		0.002475076		-0.000000315		0.000000508		0.000004382		
13.910000000		0.000824917		0.000503735		0.002342814		-0.000000604		0.000001350		0.000004454		
13.920000000		0.001001579		0.000278034		0.002268566		0.000000885		0.000001925		0.000003841		
13.930000000		0.001115673		0.000442984		0.002453502		-0.000000550		0.000001642		0.000004762		
13.940000000		0.001284313		0.000422139		0.002262781		-0.000000495		0.000002216		0.000005194		
13.950000000		0.001051998		0.000257018		0.002325650		-0.000001415		0.000001752		0.000004625		
13.960000000		0.000907281		0.000389493		0.002301291		0.000000541		0.000002120		0.000004318		
13.970000000		0.001210515		0.000343756		0.002127180		-0.000001251		0.000002867		0.000003498		
13.980000000		0.001268569		0.000359900		0.002278661		0.000000590		0.000002505		0.000003764		
13.990000000		0.001154769		0.000365269		0.002377187		-0.000000349		0.000002165		0.000003539		
14.000000000		0.001138967		0.000338728		0.002415742		-0.000000945		0.000002216		0.000003650		
14.010000000		0.001034006		0.000417047		0.002237133		-0.000000895		0.000002916		0.000003801		
14.020000000		0.001129547		0.000217995		0.002142145		-0.000000619		0.000002095		0.000003804		
14.030000000		0.001117080		0.000441969		0.002085087		0.000000010		0.000001966		0.000003655		
14.040000000		0.001087082		0.000339433		0.002281616		0.000000255		0.000002683		0.000003854		
14.050000000		0.001089341		0.000383397		0.002162541		-0.000001227		0.000002334		0.000003409		
14.060000000		0.001046464		0.000356757		0.002280083		-0.000000498		0.000002582		0.000003598		
14.070000000		0.001040614		0.000313345		0.002269991		-0.000000010		0.000001693		0.000003076		
14.080000000		0.001146281		0.000479663		0.002170454		-0.000000038		0.000002527		0.000003539		
14.090000000		0.000912491		0.000396436		0.002295841		-0.000000150		0.000002313		0.000003110		
14.100000000		0.001217313		0.000332270		0.002239591		0.000000650		0.000001172		0.000003017		
14.110000000		0.001017683		0.000333294		0.002433490		0.000000413		0.000002378		0.000003395		
14.120000000		0.001239549		0.000569074		0.002367869		0.000000189		0.000001517		0.000003589		
14.130000000		0.001106606		0.000380869		0.002297025		-0.000000066		0.000002345		0.000003504		
14.140000000		0.001002630		0.000379887		0.002389340		0.000001152		0.000000873		0.000004089		
14.150000000		0.000916991		0.000379185		0.002379973		0.000000771		0.000000881		0.000004262		
14.160000000		0.001077777		0.000190315		0.002320565		0.000000677		0.000002284		0.000003194		
14.170000000		0.001077891		0.000563438		0.002378805		0.000000070		0.000001051		0.000004037		
14.180000000		0.001142434		0.000359730		0.002423385		-0.000000252		0.000001321		0.000003262		
14.190000000		0.000849158		0.000299044		0.002396113		0.000000535		0.000001234		0.000002678		
14.200000000		0.001192231		0.000387626		0.002336135		0.000001031		0.000001509		0.000003129		
14.210000000		0.001279480		0.000373216		0.002358820		0.000001142		0.000000398		0.000002843		
14.220000000		0.000887186		0.000321288		0.002133199		0.000001584		0.000000858		0.000003060		
14.230000000		0.001067070		0.000388709		0.002328916		0.000001161		0.000000843		0.000003524		
14.240000000		0.001044130		0.000524335		0.002337178		0.000001456		0.000002027		0.000003120		
14.250000000		0.001015974		0.000409905		0.002342447		0.000000565		0.000000106		0.000003081		
14.260000000		0.001010175		0.000378762		0.002131304		0.000001417		0.000001000		0.000004025		
14.270000000		0.001159859		0.000295516		0.002147949		0.000002352		0.000001290		0.000003878		
14.280000000		0.000900878		0.000406310		0.002199053		0.000000811		0.000000781		0.000004156		
14.290000000		0.001005315		0.000345554		0.002217038		0.000001132		0.000001053		0.000003845		
14.300000000		0.001002792		0.000370125		0.002273554		0.000001074		0.000000833		0.000003378		
14.310000000		0.000942621		0.000204054		0.002029470		0.000000754		0.000000884		0.000003959		
14.320000000		0.000859523		0.000444716		0.002207088		0.000000445		0.000000768		0.000003853		
14.330000000		0.000763972		0.000266083		0.002351162		0.000000828		0.000001450		0.000003280		
14.340000000		0.000965698		0.000175624		0.002314200		0.000001208		0.000001700		0.000003194		
14.350000000		0.000775994		0.000365427		0.002327054		0.000001193		0.000001453		0.000003089		
14.360000000		0.000835191		0.000028620		0.002273272		0.000001211		-0.000000466		0.000003665		
14.370000000		0.000825699		0.000218334		0.002337848		0.000001011		-0.000000023		0.000003292		
14.380000000		0.000968361		0.000116969		0.002465113		0.000000469		0.000000353		0.000002305		
14.390000000		0.001103160		0.000172309		0.002420398		0.000000757		0.000001647		0.000003119		
14.400000000		0.000881581		0.000201764		0.002511796		0.000001074		0.000000133		0.000003031		
14.410000000		0.000861557		0.000051927		0.002393350		-0.000000577		-0.000000177		0.000002408		
14.420000000		0.000955329		0.000160957		0.002145343		0.000000914		0.000000674		0.000002727		
14.430000000		0.000944767		0.000117632		0.002384268		-0.000001078		0.000001193		0.000002724		
14.440000000		0.000919206		0.000194497		0.002389167		0.000000380		0.000000410		0.000003096		
14.450000000		0.000894351		-0.000134659		0.002400477		0.000000077		0.000000696		0.000002396		
14.460000000		0.000822862		-0.000138480		0.002418490		-0.000000019		0.000000053		0.000002411		
14.470000000		0.000793034		0.000065724		0.002349486		-0.000000214		0.000000029		0.000002551		
14.480000000		0.000830324		0.000179139		0.002499894		0.000000766		0.000000934		0.000002090		
14.490000000		0.000767064		-0.000158687		0.002358083		-0.000000124		-0.000000825		0.000002542		
14.500000000		0.000793457		0.000078768		0.002309703		0.000000148		0.000000159		0.000002084		
14.510000000		0.000883120		0.000183106		0.002232008		-0.000000528		0.000000024		0.000001742		
14.520000000		0.000838169		0.000298367		0.002346945		0.000001303		0.000000710		0.000002087		
14.530000000		0.000905029		0.000205639		0.002339246		0.000000518		-0.000000168		0.000001763		
14.540000000		0.000905364		0.000088868		0.002344071		0.000001750		-0.000000572		0.000002251		
14.550000000		0.001159039		0.000071203		0.002394823		0.000000791		0.000000231		0.000002875		
14.560000000		0.000906737		0.000169531		0.002420450		0.000000232		0.000001131		0.000003448		
14.570000000		0.001047943		0.000099203		0.002179971		0.000001073		0.000000127		0.000002503		
14.580000000		0.000871279		0.000175379		0.002282236		0.000000882		0.000000636		0.000002640		
14.590000000		0.001042192		0.000305676		0.002317230		0.000000840		0.000001026		0.000002728		
14.600000000		0.000972485		0.000140972		0.002450122		0.000000730		0.000000813		0.000002392		
14.610000000		0.000798503		0.000042952		0.002576082		0.000001102		0.000000068		0.000002599		
14.620000000		0.000857366		0.000154071		0.002468353		0.000000945		0.000001065		0.000002382		
14.630000000		0.000849121		0.000017877		0.002544548		0.000000518		0.000001769		0.000002880		
14.640000000		0.001018778		0.000131060		0.002260141		0.000001390		0.000000946		0.000003405		
14.650000000		0.001034406		-0.000050884		0.002407626		0.000001325		0.000000717		0.000002516		
14.660000000		0.001141472		0.000008575		0.002232968		0.000001016		0.000000433		0.000002892		
14.670000000		0.000993503		0.000032226		0.002533059		0.000001024		0.000000358		0.000002149		
14.680000000		0.001268136		0.000142330		0.002419966		0.000001459		-0.000000155		0.000002613		
14.690000000		0.001283772		0.000001982		0.002275915		0.000001285		-0.000000031		0.000002824		
14.700000000		0.001139610		-0.000202407		0.002482586		0.000000928		0.000000089		0.000002319		
14.710000000		0.001081217		0.000044199		0.002260242		0.000001471		-0.000000099		0.000002644		
14.720000000		0.001206369		0.000076465		0.002388434		0.000001086		-0.000000218		0.000002377		
14.730000000		0.001130787		0.000039018		0.002424489		0.000000886		-0.000000138		0.000001767		
14.740000000		0.001136650		0.000073321		0.002421141		0.000001041		-0.000000224		0.000002375		
14.750000000		0.001328977		0.000225396		0.002635524		0.000000934		0.000000293		0.000001399		
14.760000000		0.001360090		0.000055202		0.002755157		0.000001584		0.000000131		0.000002839		
14.770000000		0.001225862		0.000181445		0.002559844		0.000001303		0.000000004		0.000001990		
14.780000000		0.001034879		0.000087469		0.002641418		0.000001458		-0.000000296		0.000003328		
14.790000000		0.001351230		0.000032343		0.002514716		0.000001509		-0.000000110		0.000002474		
14.800000000		0.001280226		0.000218343		0.002584215		0.000001074		0.000000309		0.000003481		
14.810000000		0.001272153		0.000098156		0.002613623		0.000001463		0.000001049		0.000003216		
14.820000000		0.001121503		0.000150847		0.002586789		0.000001391		-0.000000229		0.000004040		
14.830000000		0.001384298		-0.000053418		0.002720959		0.000001186		0.000000518		0.000003021		
14.840000000		0.001492732		0.000245122		0.002609535		0.000001101		0.000001326		0.000003428		
14.850000000		0.001314575		0.000084335		0.002566595		0.000000633		0.000000086		0.000003510		
14.860000000		0.001413410		0.000123035		0.002546371		0.000001180		0.000000064		0.000003305		
14.870000000		0.001348783		0.000044769		0.002554541		0.000001120		-0.000000201		0.000003729		
14.880000000		0.001103473		0.000202794		0.002638461		0.000001412		-0.000000546		0.000003133		
14.890000000		0.001243451		0.000082011		0.002515940		0.000000662		-0.000000744		0.000003475		
14.900000000		0.001543466		0.000069684		0.002645465		0.000002149		0.000000554		0.000003462		
14.910000000		0.001423479		-0.000101667		0.002743290		0.000001543		-0.000000333		0.000003442		
14.920000000		0.001287570		0.000135545		0.002660827		0.000001561		-0.000000297		0.000002326		
14.930000000		0.001211192		0.000036645		0.002448176		0.000001933		0.000000121		0.000003469		
14.940000000		0.001148457		0.000216125		0.002407516		0.000002071		-0.000000115		0.000002728		
14.950000000		0.001316664		0.000033773		0.002368324		0.000001668		0.000000958		0.000002568		
14.960000000		0.001327109		0.000311835		0.002597637		0.000001723		-0.000000487		0.000002747		
14.970000000		0.001249285		0.000333934		0.002683970		0.000001732		0.000000412		0.000003028		
14.980000000		0.001160542		0.000400266		0.002517516		0.000001386		0.000000771		0.000003846		
14.990000000		0.001165810		0.000402579		0.002410660		0.000001772		-0.000000314		0.000001608		
15.000000000		0.001177758		0.000310699		0.002629777		0.000001688		0.000000143		0.000003092		
15.010000000		0.001283792		0.000333028		0.002629141		0.000001607		-0.000000021		0.000001406		
15.020000000		0.001324259		0.000306509		0.002372328		0.000001134		0.000000637		0.000003073		
15.030000000		0.001022542		0.000379401		0.002582130		0.000001944		0.000001117		0.000002089		
15.040000000		0.001107054		0.000185028		0.002397633		0.000000258		0.000000237		0.000002169		
15.050000000		0.001054014		0.000177990		0.002680983		0.000000609		0.000001216		0.000003213		
15.060000000		0.001225067		0.000339322		0.002540412		0.000001512		0.000000042		0.000002820		
15.070000000		0.001117226		0.000304026		0.002746538		0.000001400		-0.000000354		0.000003737		
15.080000000		0.001048171		0.000338613		0.002566446		0.000001839		0.000000774		0.000003584		
15.090000000		0.001251213		0.000542844		0.002686273		0.000001119		0.000000283		0.000003004		
15.100000000		0.001127596		0.000151604		0.002613103		0.000000651		0.000000388		0.000002567		
15.110000000		0.001179912		0.000197831		0.002682473		0.000000431		0.000000347		0.000003559		
15.120000000		0.001336581		0.000489743		0.002444352		0.000002384		0.000000649		0.000002562		
15.130000000		0.001244903		0.000301164		0.002571007		0.000002080		0.000000619		0.000002912		
15.140000000		0.001377023		0.000353712		0.002404328		0.000001267		0.000000271		0.000002510		
15.150000000		0.001245412		0.000481687		0.002624559		0.000001354		0.000000388		0.000002439		
15.160000000		0.001156323		0.000367677		0.002384912		0.000001553		0.000001447		0.000002556		
15.170000000		0.001357285		0.000159266		0.002599266		0.000002369		0.000001779		0.000003171		
15.180000000		0.001337521		0.000455219		0.002557010		0.000001570		-0.000000302		0.000002608		
15.190000000		0.001183520		0.000480693		0.002487352		0.000002025		0.000000226		0.000002536		
15.200000000		0.001147464		0.000254187		0.002523004		0.000001850		0.000000587		0.000003193		
15.210000000		0.001208905		0.000267082		0.002569347		0.000001620		0.000000733		0.000003020		
15.220000000		0.001317374		0.000534910		0.002454850		0.000002428		0.000000582		0.000002544		
15.230000000		0.001296518		0.000480525		0.002468965		0.000002030		0.000000801		0.000002196		
15.240000000		0.001235518		0.000325694		0.002552290		0.000001462		0.000000462		0.000002919		
15.250000000		0.001239611		0.000252517		0.002460555		0.000000859		0.000000760		0.000002333		
15.260000000		0.001289379		0.000399579		0.002450303		0.000001860		0.000000427		0.000002628		
15.270000000		0.001242238		0.000457535		0.002562186		0.000001644		0.000000733		0.000003186		
15.280000000		0.001171895		0.000155478		0.002445553		0.000001073		0.000000453		0.000002971		
15.290000000		0.001006413		0.000237664		0.002471712		0.000001282		-0.000000488		0.000002850		
15.300000000		0.001380296		0.000072595		0.002285613		0.000000427		0.000000363		0.000003143		
15.310000000		0.001191851		-0.000041154		0.002309625		0.000000553		0.000000294		0.000002758		
15.320000000		0.000987972		0.000294405		0.002380236		0.000001678		0.000001064		0.000002331		
15.330000000		0.001157348		0.000134386		0.002377564		0.000000132		-0.000000004		0.000001889		
15.340000000		0.001263460		0.000175548		0.002171999		-0.000000189		-0.000000156		0.000002211		
15.350000000		0.000973598		0.000097313		0.002357061		0.000000442		0.000000413		0.000002501		
15.360000000		0.001123286		0.000087734		0.002601936		-0.000000563		0.000000201		0.000002374		
15.370000000		0.001307570		0.000280727		0.002345385		0.000001385		-0.000000101		0.000001264		
15.380000000		0.001069283		0.000234254		0.002445857		0.000000725		0.000000044		0.000001666		
15.390000000		0.001110490		-0.000008004		0.002296741		0.000001073		-0.000000091		0.000001562		
15.400000000		0.001168462		0.000212106		0.002227846		0.000000165		0.000000697		0.000001540		
15.410000000		0.001239975		0.000162343		0.002293128		0.000000148		0.000000241		0.000001973		
15.420000000		0.001319918		0.000146226		0.002239003		0.000000238		0.000000718		0.000002060		
15.430000000		0.001169111		0.000185588		0.002016412		0.000000893		-0.000000424		0.000002228		
15.440000000		0.001373654		0.000170515		0.002315066		-0.000000006		0.000000773		0.000002331		
15.450000000		0.001382724		-0.000039490		0.002387368		-0.000000099		0.000000217		0.000001940		
15.460000000		0.001331334		0.000149948		0.002283235		0.000000859		0.000000383		0.000002045		
15.470000000		0.001270422		-0.000149174		0.002189082		-0.000000001		-0.000000089		0.000001929		
15.480000000		0.001213539		-0.000048803		0.002550247		0.000000863		0.000000038		0.000001918		
15.490000000		0.001277246		0.000069887		0.002512953		-0.000000222		-0.000000813		0.000001494		
15.500000000		0.001501026		-0.000014040		0.002333769		0.000000240		-0.000000625		0.000002252		
15.510000000		0.001450202		-0.000032076		0.002235873		0.000001313		0.000000450		0.000001278		
15.520000000		0.001391650		0.000058509		0.002178809		0.000000249		-0.000000104		0.000002659		
15.530000000		0.001510684		0.000017605		0.002293100		-0.000000016		-0.000000321		0.000002519		
15.540000000		0.001305874		-0.000090902		0.002398208		-0.000000300		0.000000258		0.000001956		
15.550000000		0.001367011		-0.000034534		0.002281859		0.000000472		-0.000000011		0.000001483		
15.560000000		0.001473707		-0.000042914		0.002349313		-0.000000641		0.000000485		0.000001083		
15.570000000		0.001610571		-0.000068854		0.002361463		0.000000418		-0.000000029		0.000002082		
15.580000000		0.001737268		-0.000022546		0.002076330		-0.000000038		-0.000000622		0.000001903		
15.590000000		0.001345257		-0.000061215		0.002362616		-0.000000241		0.000000314		0.000001339		
15.600000000		0.001396162		-0.000347201		0.002086007		-0.000000072		0.000001157		0.000001456		
15.610000000		0.001469763		-0.000144765		0.002389029		-0.000000215		0.000000603		0.000001853		
15.620000000		0.001367184		-0.000047259		0.002303829		-0.000000500		0.000001098		0.000002248		
15.630000000		0.001508800		-0.000046835		0.002202626		-0.000000016		0.000000696		0.000002546		
15.640000000		0.001427675		-0.000168942		0.002349545		-0.000000134		0.000000713		0.000001185		
15.650000000		0.001535323		-0.000225826		0.002224528		0.000000067		0.000000325		0.000002710		
15.660000000		0.001348743		-0.000367851		0.002135572		-0.000000255		0.000001481		0.000000842		
15.670000000		0.001426173		-0.000161396		0.002182012		-0.000001216		0.000000236		0.000002062		
15.680000000		0.001284269		-0.000151030		0.002255879		0.000000091		0.000000199		0.000002846		
15.690000000		0.001346540		-0.000343908		0.002024730		-0.000000391		0.000000754		0.000002414		
15.700000000		0.001329413		-0.000143212		0.002221489		0.000000777		0.000000888		0.000002042		
15.710000000		0.001414421		0.000023508		0.002148248		0.000000878		0.000000922		0.000001761		
15.720000000		0.001217944		-0.000089081		0.001930149		-0.000000341		0.000000356		0.000002109		
15.730000000		0.001479906		-0.000058519		0.002203519		-0.000000221		0.000000812		0.000002649		
15.740000000		0.001269907		0.000030913		0.002139278		0.000000052		0.000000656		0.000002379		
15.750000000		0.001300156		-0.000094652		0.002400660		0.000000371		0.000001222		0.000001385		
15.760000000		0.001410088		-0.000069834		0.002068100		-0.000000968		0.000000551		0.000001631		
15.770000000		0.001358521		-0.000007733		0.002174667		-0.000000568		0.000000974		0.000002185		
15.780000000		0.001360058		-0.000044578		0.002223564		-0.000000126		0.000000956		0.000001805		
15.790000000		0.001274024		-0.000076694		0.002464088		0.000000696		0.000001170		0.000001594		
15.800000000		0.001410241		-0.000224512		0.002290792		-0.000000204		0.000000263		0.000002611		
15.810000000		0.001386696		-0.000016098		0.002294606		-0.000000087		0.000000376		0.000001018		
15.820000000		0.001367269		-0.000191008		0.002071752		-0.000000271		0.000001082		0.000000744		
15.830000000		0.001239262		-0.000241110		0.002365833		0.000000867		-0.000000039		0.000001018		
15.840000000		0.001550432		0.000026100		0.002215534		0.000000268		0.000000114		0.000000951		
15.850000000		0.001237973		-0.000054161		0.002201867		0.000000481		0.000000888		0.000001733		
15.860000000		0.001342054		-0.000217854		0.002075053		0.000000812		0.000000818		0.000000931		
15.870000000		0.001426697		-0.000171710		0.002176252		-0.000000032		0.000000514		0.000002273		
15.880000000		0.001400443		-0.000248686		0.002166391		-0.000000926		0.000000528		0.000002222		
15.890000000		0.001417090		-0.000130987		0.002215589		-0.000000308		-0.000000935		0.000002418		
15.900000000		0.001554641		-0.000299226		0.002389449		-0.000000382		0.000000310		0.000002345		
15.910000000		0.001300087		-0.000212817		0.002333035		-0.000000638		0.000000151		0.000001611		
15.920000000		0.001444612		-0.000207894		0.002471654		0.000000120		0.000000533		0.000001710		
15.930000000		0.001483907		-0.000225124		0.002368451		-0.000000188		0.000000107		0.000001652		
15.940000000		0.001398951		-0.000176540		0.002222133		-0.000000094		0.000000268		0.000001652		
15.950000000		0.001400079		-0.000225735		0.002191785		-0.000000008		-0.000000504		0.000001682		
15.960000000		0.001377645		-0.000110143		0.002300491		-0.000000277		-0.000000174		0.000001357		
15.970000000		0.001190608		-0.000084700		0.002334097		0.000000202		-0.000001106		0.000002466		
15.980000000		0.001297792		-0.000046821		0.002314930		-0.000000456		-0.000000237		0.000001152		
15.990000000		0.001129247		-0.000027397		0.002012276		-0.000000594		-0.000000087		0.000003411		
16.000000000		0.001075714		-0.000261317		0.002128977		-0.000000839		0.000000236		0.000000683		
16.010000000		0.001083639		-0.000036635		0.002202542		0.000000178		-0.000000304		0.000002000		
16.020000000		0.001229242		0.000023589		0.002308130		-0.000000674		0.000000060		0.000002808		
16.030000000		0.001205709		0.000137336		0.002312474		-0.000000872		0.000000571		0.000001963		
16.040000000		0.001171336		-0.000082310		0.002312153		-0.000000558		0.000000200		0.000001620		
16.050000000		0.001309881		-0.000065530		0.002378830		-0.000001243		-0.000000591		0.000002548		
16.060000000		0.001231172		0.000037016		0.002305917		0.000000195		-0.000000133		0.000002341		
16.070000000		0.001463636		-0.000085380		0.002283677		-0.000001430		0.000000461		0.000001567		
16.080000000		0.001111998		0.000073573		0.002098154		-0.000001385		0.000000495		0.000001787		
16.090000000		0.001267690		0.000037322		0.002001232		-0.000000251		0.000000063		0.000001311		
16.100000000		0.001176001		0.000036493		0.002325480		-0.000000566		-0.000000011		0.000002351		
16.110000000		0.001352736		-0.000149182		0.002326555		-0.000000565		-0.000000229		0.000002666		
16.120000000		0.001363256		-0.000123396		0.002226241		0.000000055		0.000000248		0.000001100		
16.130000000		0.001295988		-0.000095307		0.002188886		-0.000000258		0.000000618		0.000002030		
16.140000000		0.001403895		-0.000099982		0.002157842		0.000000183		0.000000269		0.000001867		
16.150000000		0.001228069		-0.000210286		0.002152296		-0.000000757		0.000001782		0.000001556		
