1-飞行时间t		2-纬度L		3-经度λ		4-高度h		5-速度vx		6-速度vy		7-速度vz		8-滚转γ		9-偏航ψ		10-俯仰φ		
0.440000000		0.523681894		1.745329252		1000.000000000		1200.000000000		0.000000000		0.000000000		0.000000000		0.000000000		0.000000000		
0.450000000		0.523683783		1.745329252		1000.000000000		1200.000000000		0.000000000		0.000000000		0.000000000		0.000000000		0.000000000		
0.460000000		0.523685672		1.745329252		1000.000000000		1200.000000000		0.000000000		0.000000000		0.000000000		0.000000000		0.000000000		
0.470000000		0.523687561		1.745329252		1000.000000000		1200.000000000		0.000000000		0.000000000		0.000000000		0.000000000		0.000000000		
0.480000000		0.523689450		1.745329252		1000.000000000		1200.000000000		0.000000000		0.000000000		0.000000000		0.000000000		0.000000000		
0.490000000		0.523691339		1.745329252		1000.000000000		1200.000000000		0.000000000		0.000000000		0.000000000		0.000000000		0.000000000		
0.500000000		0.523693228		1.745329252		1000.000000000		1200.000000000		0.000000000		0.000000000		0.000000000		0.000000000		0.000000000		
0.510000000		0.523695117		1.745329252		1000.000000000		1200.000000000		0.000000000		0.000000000		0.000000000		0.000000000		0.000000000		
0.520000000		0.523697006		1.745329252		1000.000000000		1200.000000000		0.000000000		0.000000000		0.000000000		0.000000000		0.000000000		
0.530000000		0.523698895		1.745329252		1000.000000000		1200.000000000		0.000000000		0.000000000		0.000000000		0.000000000		0.000000000		
0.540000000		0.523700784		1.745329252		1000.000000000		1200.000000000		0.000000000		0.000000000		0.000000000		0.000000000		0.000000000		
0.550000000		0.523702673		1.745329252		1000.000000000		1200.000000000		0.000000000		0.000000000		0.000000000		0.000000000		0.000000000		
0.560000000		0.523704562		1.745329252		1000.000000000		1200.000000000		0.000000000		0.000000000		0.000000000		0.000000000		0.000000000		
0.570000000		0.523706451		1.745329252		1000.000000000		1200.000000000		0.000000000		0.000000000		0.000000000		0.000000000		0.000000000		
0.580000000		0.523708340		1.745329252		1000.000000000		1200.000000000		0.000000000		0.000000000		0.000000000		0.000000000		0.000000000		
0.590000000		0.523710229		1.745329252		1000.000000000		1200.000000000		0.000000000		0.000000000		0.000000000		0.000000000		0.000000000		
0.600000000		0.523712118		1.745329252		1000.000000000		1200.000000000		0.000000000		0.000000000		0.000000000		0.000000000		0.000000000		
0.610000000		0.523714007		1.745329252		1000.000000000		1200.000000000		0.000000000		0.000000000		0.000000000		0.000000000		0.000000000		
0.620000000		0.523715897		1.745329252		1000.000000000		1200.000000000		0.000000000		0.000000000		0.000000000		0.000000000		0.000000000		
0.630000000		0.523717786		1.745329252		1000.000000000		1200.000000000		0.000000000		0.000000000		0.000000000		0.000000000		0.000000000		
0.640000000		0.523719675		1.745329252		1000.000000000		1200.000000000		0.000000000		0.000000000		0.000000000		0.000000000		0.000000000		
0.650000000		0.523721564		1.745329252		1000.000000000		1200.000000000		0.000000000		0.000000000		0.000000000		0.000000000		0.000000000		
0.660000000		0.523723453		1.745329252		1000.000000000		1200.000000000		0.000000000		0.000000000		0.000000000		0.000000000		0.000000000		
0.670000000		0.523725342		1.745329252		1000.000000000		1200.000000000		0.000000000		0.000000000		0.000000000		0.000000000		0.000000000		
0.680000000		0.523727231		1.745329252		1000.000000000		1200.000000000		0.000000000		0.000000000		0.000000000		0.000000000		0.000000000		
0.690000000		0.523729120		1.745329252		1000.000000000		1200.000000000		0.000000000		0.000000000		0.000000000		0.000000000		0.000000000		
0.700000000		0.523731009		1.745329252		1000.000000000		1200.000000000		0.000000000		0.000000000		0.000000000		0.000000000		0.000000000		
0.710000000		0.523732898		1.745329252		1000.000000000		1200.000000000		0.000000000		0.000000000		0.000000000		0.000000000		0.000000000		
0.720000000		0.523734787		1.745329252		1000.000000000		1200.000000000		0.000000000		0.000000000		0.000000000		0.000000000		0.000000000		
0.730000000		0.523736676		1.745329252		1000.000000000		1200.000000000		0.000000000		0.000000000		0.000000000		0.000000000		0.000000000		
0.740000000		0.523738565		1.745329252		1000.000000000		1200.000000000		0.000000000		0.000000000		0.000000000		0.000000000		0.000000000		
0.750000000		0.523740454		1.745329252		1000.000000000		1200.000000000		0.000000000		0.000000000		0.000000000		0.000000000		0.000000000		
0.760000000		0.523742343		1.745329252		1000.000000000		1200.000000000		0.000000000		0.000000000		0.000000000		0.000000000		0.000000000		
0.770000000		0.523744232		1.745329252		1000.000000000		1200.000000000		0.000000000		0.000000000		0.000000000		0.000000000		0.000000000		
0.780000000		0.523746121		1.745329252		1000.000000000		1200.000000000		0.000000000		0.000000000		0.000000000		0.000000000		0.000000000		
0.790000000		0.523748010		1.745329252		1000.000000000		1200.000000000		0.000000000		0.000000000		0.000000000		0.000000000		0.000000000		
0.800000000		0.523749899		1.745329252		1000.000000000		1200.000000000		0.000000000		0.000000000		0.000000000		0.000000000		0.000000000		
0.810000000		0.523751788		1.745329252		1000.000000000		1200.000000000		0.000000000		0.000000000		0.000000000		0.000000000		0.000000000		
0.820000000		0.523753677		1.745329252		1000.000000000		1200.000000000		0.000000000		0.000000000		0.000000000		0.000000000		0.000000000		
0.830000000		0.523755566		1.745329252		1000.000000000		1200.000000000		0.000000000		0.000000000		0.000000000		0.000000000		0.000000000		
0.840000000		0.523757456		1.745329252		1000.000000000		1200.000000000		0.000000000		0.000000000		0.000000000		0.000000000		0.000000000		
0.850000000		0.523759345		1.745329252		1000.000000000		1200.000000000		0.000000000		0.000000000		0.000000000		0.000000000		0.000000000		
0.860000000		0.523761234		1.745329252		1000.000000000		1200.000000000		0.000000000		0.000000000		0.000000000		0.000000000		0.000000000		
0.870000000		0.523763123		1.745329252		1000.000000000		1200.000000000		0.000000000		0.000000000		0.000000000		0.000000000		0.000000000		
