1-飞行时间t		2-纬度L		3-经度λ		4-高度h		5-速度vx		6-速度vy		7-速度vz		8-滚转γ		9-偏航ψ		10-俯仰φ		
0.010000000		0.523600665		1.745329252		1000.000000000		1200.000003291		0.000000292		0.000001171		0.000000008		-0.000000010		0.000000000		
0.020000000		0.523602554		1.745329252		1000.000000003		1200.000004610		0.000000384		0.000001339		0.000000006		-0.000000007		0.000000002		
0.030000000		0.523604443		1.745329252		1000.000000007		1200.000005424		-0.000000966		0.000000809		0.000000014		-0.000000008		0.000000011		
0.040000000		0.523606332		1.745329252		999.999999997		1200.000005959		-0.000001323		0.000001586		0.000000024		-0.000000006		0.000000007		
0.050000000		0.523608221		1.745329252		999.999999984		1200.000007489		-0.000002800		0.000000285		0.000000021		-0.000000011		-0.000000002		
0.060000000		0.523610110		1.745329252		999.999999956		1200.000008833		-0.000002997		0.000003028		0.000000025		-0.000000017		-0.000000001		
0.070000000		0.523611999		1.745329252		999.999999926		1200.000009384		-0.000003161		0.000004109		0.000000024		-0.000000015		-0.000000007		
0.080000000		0.523613888		1.745329252		999.999999894		1200.000011840		-0.000002949		0.000005894		0.000000023		-0.000000014		-0.000000015		
0.090000000		0.523615777		1.745329252		999.999999865		1200.000012894		-0.000004082		0.000007283		0.000000028		-0.000000012		-0.000000020		
0.100000000		0.523617666		1.745329252		999.999999824		1200.000013478		-0.000003118		0.000007395		0.000000029		-0.000000010		-0.000000011		
0.110000000		0.523619555		1.745329252		999.999999793		1200.000014052		-0.000003190		0.000006503		0.000000032		-0.000000007		-0.000000009		
0.120000000		0.523621444		1.745329252		999.999999761		1200.000012454		-0.000005342		0.000008077		0.000000035		-0.000000007		-0.000000012		
0.130000000		0.523623333		1.745329252		999.999999707		1200.000011401		-0.000004669		0.000007820		0.000000036		0.000000002		-0.000000007		
0.140000000		0.523625222		1.745329252		999.999999661		1200.000012371		-0.000004252		0.000009348		0.000000038		0.000000017		-0.000000006		
0.150000000		0.523627111		1.745329252		999.999999618		1200.000012526		-0.000005794		0.000009912		0.000000044		0.000000024		-0.000000012		
0.160000000		0.523629000		1.745329252		999.999999560		1200.000010305		-0.000006560		0.000010110		0.000000046		0.000000034		-0.000000014		
0.170000000		0.523630889		1.745329252		999.999999495		1200.000010354		-0.000005766		0.000010472		0.000000055		0.000000036		-0.000000013		
0.180000000		0.523632778		1.745329252		999.999999437		1200.000011551		-0.000005623		0.000011038		0.000000068		0.000000052		-0.000000025		
0.190000000		0.523634668		1.745329252		999.999999381		1200.000009674		-0.000005752		0.000013020		0.000000076		0.000000061		-0.000000015		
0.200000000		0.523636557		1.745329252		999.999999323		1200.000010220		-0.000005186		0.000014457		0.000000082		0.000000069		-0.000000011		
0.210000000		0.523638446		1.745329252		999.999999271		1200.000009351		-0.000004646		0.000016763		0.000000092		0.000000077		-0.000000014		
0.220000000		0.523640335		1.745329252		999.999999225		1200.000010224		-0.000005554		0.000018275		0.000000094		0.000000083		-0.000000004		
0.230000000		0.523642224		1.745329252		999.999999169		1200.000010768		-0.000005157		0.000020317		0.000000112		0.000000083		-0.000000001		
0.240000000		0.523644113		1.745329252		999.999999118		1200.000011800		-0.000005089		0.000022812		0.000000114		0.000000085		-0.000000004		
0.250000000		0.523646002		1.745329252		999.999999067		1200.000012338		-0.000005788		0.000024462		0.000000112		0.000000089		-0.000000001		
0.260000000		0.523647891		1.745329252		999.999999009		1200.000010831		-0.000006545		0.000026284		0.000000121		0.000000096		-0.000000003		
0.270000000		0.523649780		1.745329252		999.999998944		1200.000009093		-0.000006457		0.000027208		0.000000134		0.000000098		0.000000004		
0.280000000		0.523651669		1.745329252		999.999998879		1200.000009195		-0.000006837		0.000027386		0.000000141		0.000000095		0.000000009		
0.290000000		0.523653558		1.745329252		999.999998811		1200.000008392		-0.000006285		0.000028464		0.000000141		0.000000101		0.000000007		
0.300000000		0.523655447		1.745329252		999.999998748		1200.000006808		-0.000005237		0.000028955		0.000000141		0.000000107		0.000000015		
0.310000000		0.523657336		1.745329252		999.999998696		1200.000004095		-0.000005549		0.000029531		0.000000144		0.000000112		0.000000011		
0.320000000		0.523659225		1.745329252		999.999998640		1200.000004065		-0.000005958		0.000028893		0.000000147		0.000000115		0.000000022		
0.330000000		0.523661114		1.745329252		999.999998580		1200.000005708		-0.000004763		0.000030681		0.000000159		0.000000112		0.000000032		
0.340000000		0.523663003		1.745329252		999.999998533		1200.000006016		-0.000004397		0.000032703		0.000000169		0.000000108		0.000000033		
0.350000000		0.523664892		1.745329252		999.999998489		1200.000006208		-0.000003063		0.000033998		0.000000176		0.000000109		0.000000032		
0.360000000		0.523666781		1.745329252		999.999998458		1200.000005071		-0.000001571		0.000034009		0.000000179		0.000000108		0.000000036		
0.370000000		0.523668670		1.745329252		999.999998443		1200.000005535		-0.000000803		0.000033786		0.000000182		0.000000121		0.000000035		
0.380000000		0.523670559		1.745329252		999.999998434		1200.000004994		0.000000099		0.000033430		0.000000185		0.000000121		0.000000034		
0.390000000		0.523672448		1.745329252		999.999998435		1200.000005028		-0.000000131		0.000035036		0.000000195		0.000000134		0.000000040		
0.400000000		0.523674337		1.745329252		999.999998434		1200.000002938		-0.000000394		0.000034969		0.000000189		0.000000148		0.000000044		
0.410000000		0.523676227		1.745329252		999.999998430		1200.000001381		0.000000095		0.000035813		0.000000199		0.000000154		0.000000039		
0.420000000		0.523678116		1.745329252		999.999998431		1199.999997793		0.000001024		0.000037237		0.000000194		0.000000158		0.000000037		
0.430000000		0.523680005		1.745329252		999.999998441		1199.999994636		0.000001885		0.000036699		0.000000197		0.000000161		0.000000031		
0.440000000		0.523681894		1.745329252		999.999998460		1199.999991694		0.000003701		0.000037692		0.000000199		0.000000165		0.000000035		
0.450000000		0.523683783		1.745329252		999.999998497		1199.999989462		0.000003400		0.000038571		0.000000200		0.000000176		0.000000031		
0.460000000		0.523685672		1.745329252		999.999998531		1199.999983354		0.000004808		0.000037389		0.000000204		0.000000189		0.000000023		
0.470000000		0.523687561		1.745329252		999.999998579		1199.999980229		0.000005289		0.000034531		0.000000208		0.000000202		0.000000012		
0.480000000		0.523689450		1.745329252		999.999998632		1199.999978559		0.000006693		0.000032927		0.000000210		0.000000219		-0.000000002		
0.490000000		0.523691339		1.745329252		999.999998699		1199.999977899		0.000010988		0.000031777		0.000000198		0.000000231		-0.000000011		
0.500000000		0.523693228		1.745329252		999.999998809		1199.999973162		0.000013911		0.000030779		0.000000198		0.000000250		-0.000000026		
0.510000000		0.523695117		1.745329252		999.999998948		1199.999970787		0.000016321		0.000029101		0.000000198		0.000000261		-0.000000041		
0.520000000		0.523697006		1.745329252		999.999999111		1199.999968327		0.000019752		0.000028782		0.000000198		0.000000277		-0.000000048		
0.530000000		0.523698895		1.745329252		999.999999309		1199.999965004		0.000022478		0.000028522		0.000000194		0.000000276		-0.000000061		
0.540000000		0.523700784		1.745329252		999.999999534		1199.999960911		0.000025092		0.000028724		0.000000199		0.000000287		-0.000000079		
0.550000000		0.523702673		1.745329252		999.999999785		1199.999958250		0.000027447		0.000027752		0.000000192		0.000000299		-0.000000084		
0.560000000		0.523704562		1.745329252		1000.000000059		1199.999954521		0.000028916		0.000026848		0.000000199		0.000000318		-0.000000097		
0.570000000		0.523706451		1.745329252		1000.000000348		1199.999953118		0.000032174		0.000027285		0.000000206		0.000000334		-0.000000118		
0.580000000		0.523708340		1.745329252		1000.000000670		1199.999949759		0.000034550		0.000025620		0.000000210		0.000000352		-0.000000128		
0.590000000		0.523710229		1.745329252		1000.000001015		1199.999945658		0.000036122		0.000023984		0.000000209		0.000000368		-0.000000143		
0.600000000		0.523712118		1.745329252		1000.000001377		1199.999944288		0.000038340		0.000024288		0.000000212		0.000000387		-0.000000163		
0.610000000		0.523714007		1.745329252		1000.000001760		1199.999941474		0.000040287		0.000023494		0.000000217		0.000000404		-0.000000174		
0.620000000		0.523715897		1.745329252		1000.000002163		1199.999938678		0.000040446		0.000022693		0.000000216		0.000000417		-0.000000183		
0.630000000		0.523717786		1.745329252		1000.000002567		1199.999935444		0.000039973		0.000021192		0.000000216		0.000000430		-0.000000195		
0.640000000		0.523719675		1.745329252		1000.000002967		1199.999935563		0.000040906		0.000019855		0.000000217		0.000000440		-0.000000207		
0.650000000		0.523721564		1.745329252		1000.000003376		1199.999933771		0.000042394		0.000017914		0.000000206		0.000000454		-0.000000218		
0.660000000		0.523723453		1.745329252		1000.000003800		1199.999932442		0.000044918		0.000017851		0.000000198		0.000000469		-0.000000230		
0.670000000		0.523725342		1.745329252		1000.000004249		1199.999929976		0.000048225		0.000016769		0.000000200		0.000000487		-0.000000240		
0.680000000		0.523727231		1.745329252		1000.000004732		1199.999927958		0.000048784		0.000017227		0.000000201		0.000000503		-0.000000260		
0.690000000		0.523729120		1.745329252		1000.000005219		1199.999926680		0.000049846		0.000018148		0.000000196		0.000000518		-0.000000270		
0.700000000		0.523731009		1.745329252		1000.000005718		1199.999923643		0.000050886		0.000019747		0.000000187		0.000000536		-0.000000284		
0.710000000		0.523732898		1.745329252		1000.000006227		1199.999920219		0.000051257		0.000021517		0.000000179		0.000000552		-0.000000303		
0.720000000		0.523734787		1.745329252		1000.000006739		1199.999916889		0.000052162		0.000023284		0.000000181		0.000000577		-0.000000314		
0.730000000		0.523736676		1.745329252		1000.000007261		1199.999915236		0.000051905		0.000025126		0.000000180		0.000000597		-0.000000316		
0.740000000		0.523738565		1.745329252		1000.000007780		1199.999912329		0.000051951		0.000025150		0.000000174		0.000000614		-0.000000316		
0.750000000		0.523740454		1.745329252		1000.000008299		1199.999909232		0.000051902		0.000026642		0.000000174		0.000000635		-0.000000309		
0.760000000		0.523742343		1.745329252		1000.000008818		1199.999906289		0.000052233		0.000028509		0.000000163		0.000000659		-0.000000309		
0.770000000		0.523744232		1.745329252		1000.000009341		1199.999903710		0.000051179		0.000027845		0.000000158		0.000000694		-0.000000314		
0.780000000		0.523746121		1.745329252		1000.000009853		1199.999900956		0.000052087		0.000028996		0.000000152		0.000000719		-0.000000313		
0.790000000		0.523748010		1.745329252		1000.000010373		1199.999897477		0.000054292		0.000030339		0.000000156		0.000000752		-0.000000312		
0.800000000		0.523749899		1.745329252		1000.000010916		1199.999893474		0.000054707		0.000031856		0.000000151		0.000000775		-0.000000311		
0.810000000		0.523751788		1.745329252		1000.000011463		1199.999888868		0.000054980		0.000033940		0.000000152		0.000000794		-0.000000318		
0.820000000		0.523753677		1.745329252		1000.000012013		1199.999885104		0.000056746		0.000035945		0.000000155		0.000000829		-0.000000321		
0.830000000		0.523755566		1.745329252		1000.000012581		1199.999880443		0.000056879		0.000038844		0.000000151		0.000000854		-0.000000316		
0.840000000		0.523757456		1.745329252		1000.000013150		1199.999875598		0.000058825		0.000041310		0.000000150		0.000000876		-0.000000314		
0.850000000		0.523759345		1.745329252		1000.000013738		1199.999872102		0.000060451		0.000044724		0.000000154		0.000000910		-0.000000310		
0.860000000		0.523761234		1.745329252		1000.000014342		1199.999869305		0.000061750		0.000046873		0.000000156		0.000000944		-0.000000324		
0.870000000		0.523763123		1.745329252		1000.000014960		1199.999867880		0.000061880		0.000048355		0.000000152		0.000000965		-0.000000323		
0.880000000		0.523765012		1.745329252		1000.000015579		1199.999864470		0.000063440		0.000049910		0.000000155		0.000000994		-0.000000315		
0.890000000		0.523766901		1.745329252		1000.000016213		1199.999863056		0.000065639		0.000051510		0.000000158		0.000001028		-0.000000317		
0.900000000		0.523768790		1.745329252		1000.000016869		1199.999860543		0.000067045		0.000053352		0.000000153		0.000001053		-0.000000314		
0.910000000		0.523770679		1.745329252		1000.000017540		1199.999857139		0.000068177		0.000054870		0.000000156		0.000001078		-0.000000321		
0.920000000		0.523772568		1.745329252		1000.000018222		1199.999855569		0.000070180		0.000057891		0.000000154		0.000001101		-0.000000315		
0.930000000		0.523774457		1.745329252		1000.000018923		1199.999852449		0.000071702		0.000061079		0.000000148		0.000001134		-0.000000318		
0.940000000		0.523776346		1.745329252		1000.000019640		1199.999851106		0.000071372		0.000065123		0.000000141		0.000001156		-0.000000312		
0.950000000		0.523778235		1.745329252		1000.000020354		1199.999847438		0.000070493		0.000068148		0.000000137		0.000001182		-0.000000300		
0.960000000		0.523780124		1.745329252		1000.000021059		1199.999844038		0.000071486		0.000069793		0.000000132		0.000001217		-0.000000314		
0.970000000		0.523782013		1.745329252		1000.000021774		1199.999841028		0.000071161		0.000074113		0.000000143		0.000001252		-0.000000315		
0.980000000		0.523783902		1.745329252		1000.000022486		1199.999835610		0.000070961		0.000077525		0.000000133		0.000001280		-0.000000332		
0.990000000		0.523785791		1.745329252		1000.000023195		1199.999833689		0.000070978		0.000079463		0.000000120		0.000001313		-0.000000338		
1.000000000		0.523787680		1.745329252		1000.000023905		1199.999829637		0.000070216		0.000083693		0.000000105		0.000001351		-0.000000345		
1.010000000		0.523789569		1.745329252		1000.000024607		1199.999824501		0.000070858		0.000087534		0.000000096		0.000001380		-0.000000346		
1.020000000		0.523791458		1.745329252		1000.000025316		1199.999822230		0.000070141		0.000090601		0.000000081		0.000001411		-0.000000338		
1.030000000		0.523793347		1.745329252		1000.000026017		1199.999819975		0.000069645		0.000093767		0.000000069		0.000001448		-0.000000339		
1.040000000		0.523795236		1.745329252		1000.000026714		1199.999816180		0.000067649		0.000097135		0.000000057		0.000001475		-0.000000337		
1.050000000		0.523797125		1.745329252		1000.000027390		1199.999813036		0.000069211		0.000098041		0.000000040		0.000001512		-0.000000325		
1.060000000		0.523799015		1.745329252		1000.000028082		1199.999809777		0.000071240		0.000100305		0.000000029		0.000001543		-0.000000326		
1.070000000		0.523800904		1.745329252		1000.000028795		1199.999805544		0.000072287		0.000102793		0.000000021		0.000001577		-0.000000320		
1.080000000		0.523802793		1.745329252		1000.000029517		1199.999802623		0.000073022		0.000106440		0.000000015		0.000001600		-0.000000323		
1.090000000		0.523804682		1.745329252		1000.000030248		1199.999799000		0.000072340		0.000111075		0.000000005		0.000001629		-0.000000327		
1.100000000		0.523806571		1.745329252		1000.000030971		1199.999796516		0.000073059		0.000115159		-0.000000000		0.000001654		-0.000000334		
1.110000000		0.523808460		1.745329252		1000.000031702		1199.999795003		0.000073423		0.000115341		-0.000000007		0.000001682		-0.000000340		
1.120000000		0.523810349		1.745329252		1000.000032436		1199.999790829		0.000072929		0.000117290		-0.000000022		0.000001713		-0.000000338		
1.130000000		0.523812238		1.745329252		1000.000033165		1199.999784459		0.000073915		0.000119859		-0.000000034		0.000001733		-0.000000339		
1.140000000		0.523814127		1.745329252		1000.000033904		1199.999780050		0.000076215		0.000121931		-0.000000050		0.000001766		-0.000000340		
1.150000000		0.523816016		1.745329252		1000.000034666		1199.999777508		0.000076762		0.000126463		-0.000000060		0.000001795		-0.000000348		
1.160000000		0.523817905		1.745329252		1000.000035434		1199.999771176		0.000079107		0.000127632		-0.000000078		0.000001820		-0.000000353		
1.170000000		0.523819794		1.745329252		1000.000036225		1199.999766907		0.000081048		0.000130224		-0.000000085		0.000001841		-0.000000363		
1.180000000		0.523821683		1.745329252		1000.000037036		1199.999760993		0.000082594		0.000133047		-0.000000100		0.000001876		-0.000000369		
1.190000000		0.523823572		1.745329252		1000.000037862		1199.999756049		0.000081968		0.000136039		-0.000000110		0.000001901		-0.000000382		
1.200000000		0.523825461		1.745329252		1000.000038681		1199.999752818		0.000081725		0.000138846		-0.000000117		0.000001931		-0.000000389		
1.210000000		0.523827350		1.745329252		1000.000039498		1199.999749572		0.000081018		0.000141518		-0.000000121		0.000001950		-0.000000402		
1.220000000		0.523829239		1.745329252		1000.000040309		1199.999747610		0.000080149		0.000145774		-0.000000120		0.000001975		-0.000000404		
1.230000000		0.523831128		1.745329252		1000.000041110		1199.999744114		0.000078770		0.000148833		-0.000000116		0.000002002		-0.000000416		
1.240000000		0.523833017		1.745329252		1000.000041898		1199.999740819		0.000078491		0.000152452		-0.000000105		0.000002031		-0.000000423		
1.250000000		0.523834906		1.745329252		1000.000042683		1199.999740003		0.000077860		0.000154821		-0.000000104		0.000002053		-0.000000431		
1.260000000		0.523836795		1.745329252		1000.000043461		1199.999739143		0.000078429		0.000155260		-0.000000102		0.000002076		-0.000000451		
1.270000000		0.523838684		1.745329252		1000.000044246		1199.999735736		0.000076450		0.000158293		-0.000000099		0.000002097		-0.000000456		
1.280000000		0.523840573		1.745329252		1000.000045010		1199.999733462		0.000074701		0.000160541		-0.000000097		0.000002126		-0.000000466		
1.290000000		0.523842463		1.745329252		1000.000045757		1199.999729847		0.000074886		0.000162705		-0.000000091		0.000002156		-0.000000470		
1.300000000		0.523844352		1.745329252		1000.000046506		1199.999724897		0.000075650		0.000164838		-0.000000092		0.000002180		-0.000000478		
1.310000000		0.523846241		1.745329252		1000.000047263		1199.999721165		0.000074728		0.000168698		-0.000000095		0.000002203		-0.000000474		
1.320000000		0.523848130		1.745329252		1000.000048010		1199.999717312		0.000075724		0.000171272		-0.000000090		0.000002227		-0.000000474		
1.330000000		0.523850019		1.745329252		1000.000048767		1199.999713122		0.000075089		0.000174728		-0.000000093		0.000002256		-0.000000463		
1.340000000		0.523851908		1.745329252		1000.000049518		1199.999708090		0.000076292		0.000177936		-0.000000097		0.000002291		-0.000000468		
1.350000000		0.523853797		1.745329252		1000.000050281		1199.999701263		0.000075952		0.000179581		-0.000000096		0.000002328		-0.000000467		
1.360000000		0.523855686		1.745329252		1000.000051040		1199.999695918		0.000074528		0.000181201		-0.000000094		0.000002354		-0.000000468		
1.370000000		0.523857575		1.745329252		1000.000051786		1199.999689941		0.000072838		0.000185405		-0.000000092		0.000002388		-0.000000474		
1.380000000		0.523859464		1.745329252		1000.000052514		1199.999684972		0.000071582		0.000187092		-0.000000082		0.000002416		-0.000000479		
1.390000000		0.523861353		1.745329252		1000.000053230		1199.999680931		0.000073279		0.000191083		-0.000000073		0.000002458		-0.000000481		
1.400000000		0.523863242		1.745329252		1000.000053963		1199.999677068		0.000074294		0.000192686		-0.000000072		0.000002487		-0.000000479		
1.410000000		0.523865131		1.745329252		1000.000054706		1199.999672228		0.000075260		0.000195085		-0.000000070		0.000002534		-0.000000477		
1.420000000		0.523867020		1.745329252		1000.000055458		1199.999669388		0.000075542		0.000195999		-0.000000073		0.000002567		-0.000000480		
1.430000000		0.523868909		1.745329252		1000.000056214		1199.999664868		0.000072824		0.000196158		-0.000000070		0.000002605		-0.000000468		
1.440000000		0.523870798		1.745329252		1000.000056942		1199.999661553		0.000072384		0.000199570		-0.000000061		0.000002640		-0.000000457		
1.450000000		0.523872687		1.745329252		1000.000057666		1199.999656326		0.000072478		0.000201767		-0.000000065		0.000002681		-0.000000446		
1.460000000		0.523874576		1.745329252		1000.000058390		1199.999651787		0.000070689		0.000203862		-0.000000065		0.000002714		-0.000000435		
1.470000000		0.523876465		1.745329252		1000.000059097		1199.999646454		0.000069017		0.000207238		-0.000000057		0.000002754		-0.000000433		
1.480000000		0.523878354		1.745329252		1000.000059787		1199.999641622		0.000067434		0.000210073		-0.000000049		0.000002783		-0.000000422		
1.490000000		0.523880243		1.745329252		1000.000060462		1199.999637684		0.000065784		0.000210803		-0.000000048		0.000002798		-0.000000423		
1.500000000		0.523882132		1.745329252		1000.000061120		1199.999633433		0.000066059		0.000210239		-0.000000042		0.000002825		-0.000000415		
1.510000000		0.523884021		1.745329252		1000.000061780		1199.999630965		0.000066479		0.000212233		-0.000000041		0.000002854		-0.000000417		
1.520000000		0.523885911		1.745329252		1000.000062445		1199.999627902		0.000065714		0.000214084		-0.000000038		0.000002873		-0.000000403		
1.530000000		0.523887800		1.745329252		1000.000063102		1199.999622288		0.000064210		0.000215824		-0.000000030		0.000002890		-0.000000402		
1.540000000		0.523889689		1.745329252		1000.000063744		1199.999615920		0.000062792		0.000218095		-0.000000020		0.000002907		-0.000000398		
1.550000000		0.523891578		1.745329252		1000.000064372		1199.999610679		0.000060646		0.000219167		-0.000000012		0.000002925		-0.000000387		
1.560000000		0.523893467		1.745329252		1000.000064979		1199.999604890		0.000058142		0.000217946		-0.000000013		0.000002943		-0.000000388		
1.570000000		0.523895356		1.745329252		1000.000065560		1199.999601688		0.000055990		0.000217828		-0.000000008		0.000002958		-0.000000393		
1.580000000		0.523897245		1.745329252		1000.000066120		1199.999597513		0.000055130		0.000219958		-0.000000013		0.000002982		-0.000000394		
1.590000000		0.523899134		1.745329252		1000.000066671		1199.999592069		0.000051064		0.000222005		-0.000000005		0.000003010		-0.000000390		
1.600000000		0.523901023		1.745329252		1000.000067182		1199.999586766		0.000047761		0.000222694		-0.000000002		0.000003022		-0.000000395		
1.610000000		0.523902912		1.745329252		1000.000067660		1199.999580679		0.000044933		0.000226494		-0.000000012		0.000003050		-0.000000396		
1.620000000		0.523904801		1.745329252		1000.000068109		1199.999575533		0.000042835		0.000227610		0.000000004		0.000003082		-0.000000396		
1.630000000		0.523906690		1.745329252		1000.000068537		1199.999570173		0.000042011		0.000229282		0.000000009		0.000003106		-0.000000396		
1.640000000		0.523908579		1.745329252		1000.000068957		1199.999566253		0.000038669		0.000231901		0.000000008		0.000003134		-0.000000392		
1.650000000		0.523910468		1.745329252		1000.000069344		1199.999562169		0.000037276		0.000231809		0.000000010		0.000003157		-0.000000391		
1.660000000		0.523912357		1.745329252		1000.000069717		1199.999557429		0.000033794		0.000231780		0.000000002		0.000003176		-0.000000392		
1.670000000		0.523914246		1.745329252		1000.000070055		1199.999552462		0.000029153		0.000232026		0.000000003		0.000003200		-0.000000387		
1.680000000		0.523916135		1.745329252		1000.000070346		1199.999547362		0.000025745		0.000233755		0.000000003		0.000003226		-0.000000383		
1.690000000		0.523918024		1.745329252		1000.000070604		1199.999542403		0.000020843		0.000234922		-0.000000004		0.000003250		-0.000000380		
1.700000000		0.523919913		1.745329252		1000.000070812		1199.999535967		0.000017018		0.000236024		0.000000004		0.000003276		-0.000000383		
1.710000000		0.523921802		1.745329252		1000.000070982		1199.999531516		0.000012640		0.000236103		0.000000010		0.000003301		-0.000000384		
1.720000000		0.523923691		1.745329252		1000.000071109		1199.999525082		0.000009183		0.000237888		0.000000025		0.000003338		-0.000000382		
1.730000000		0.523925580		1.745329252		1000.000071201		1199.999519869		0.000003021		0.000238923		0.000000034		0.000003370		-0.000000379		
1.740000000		0.523927469		1.745329252		1000.000071231		1199.999514075		-0.000001949		0.000241766		0.000000041		0.000003403		-0.000000370		
1.750000000		0.523929358		1.745329252		1000.000071211		1199.999508902		-0.000005069		0.000243431		0.000000047		0.000003428		-0.000000360		
1.760000000		0.523931248		1.745329252		1000.000071161		1199.999502727		-0.000010455		0.000244625		0.000000040		0.000003455		-0.000000355		
1.770000000		0.523933137		1.745329252		1000.000071056		1199.999495611		-0.000013936		0.000245280		0.000000047		0.000003485		-0.000000351		
1.780000000		0.523935026		1.745329252		1000.000070917		1199.999488900		-0.000017488		0.000248453		0.000000044		0.000003511		-0.000000347		
1.790000000		0.523936915		1.745329252		1000.000070742		1199.999484019		-0.000021715		0.000250516		0.000000045		0.000003545		-0.000000346		
1.800000000		0.523938804		1.745329252		1000.000070525		1199.999476933		-0.000024447		0.000254798		0.000000057		0.000003564		-0.000000348		
1.810000000		0.523940693		1.745329252		1000.000070280		1199.999471330		-0.000028211		0.000257145		0.000000062		0.000003589		-0.000000348		
1.820000000		0.523942582		1.745329252		1000.000069998		1199.999465318		-0.000029667		0.000257194		0.000000067		0.000003628		-0.000000339		
1.830000000		0.523944471		1.745329252		1000.000069701		1199.999458563		-0.000033028		0.000258921		0.000000082		0.000003651		-0.000000335		
1.840000000		0.523946360		1.745329252		1000.000069371		1199.999453239		-0.000035565		0.000259973		0.000000099		0.000003682		-0.000000328		
1.850000000		0.523948249		1.745329252		1000.000069015		1199.999446600		-0.000038125		0.000262163		0.000000117		0.000003722		-0.000000316		
1.860000000		0.523950138		1.745329252		1000.000068634		1199.999438590		-0.000040904		0.000263495		0.000000137		0.000003748		-0.000000315		
1.870000000		0.523952027		1.745329252		1000.000068225		1199.999431555		-0.000042776		0.000264639		0.000000144		0.000003782		-0.000000310		
1.880000000		0.523953916		1.745329252		1000.000067797		1199.999424066		-0.000046622		0.000265298		0.000000158		0.000003823		-0.000000301		
1.890000000		0.523955805		1.745329252		1000.000067331		1199.999416470		-0.000048055		0.000267333		0.000000166		0.000003865		-0.000000294		
1.900000000		0.523957694		1.745329252		1000.000066851		1199.999410077		-0.000049831		0.000268312		0.000000172		0.000003904		-0.000000281		
1.910000000		0.523959583		1.745329252		1000.000066352		1199.999404193		-0.000051951		0.000269895		0.000000183		0.000003939		-0.000000269		
1.920000000		0.523961472		1.745329252		1000.000065833		1199.999397141		-0.000054054		0.000272829		0.000000197		0.000003981		-0.000000265		
1.930000000		0.523963361		1.745329252		1000.000065292		1199.999388389		-0.000054933		0.000275274		0.000000211		0.000004036		-0.000000262		
1.940000000		0.523965250		1.745329252		1000.000064743		1199.999381181		-0.000056092		0.000277060		0.000000228		0.000004086		-0.000000251		
1.950000000		0.523967139		1.745329252		1000.000064182		1199.999372034		-0.000059269		0.000279269		0.000000242		0.000004124		-0.000000243		
1.960000000		0.523969028		1.745329252		1000.000063589		1199.999362718		-0.000060506		0.000281539		0.000000260		0.000004159		-0.000000236		
1.970000000		0.523970917		1.745329252		1000.000062984		1199.999353092		-0.000062193		0.000283699		0.000000276		0.000004192		-0.000000230		
1.980000000		0.523972806		1.745329252		1000.000062362		1199.999343501		-0.000065192		0.000285716		0.000000299		0.000004236		-0.000000231		
1.990000000		0.523974695		1.745329252		1000.000061710		1199.999335106		-0.000066732		0.000290248		0.000000316		0.000004292		-0.000000237		
2.000000000		0.523976585		1.745329252		1000.000061043		1199.999328238		-0.000069072		0.000294900		0.000000344		0.000004327		-0.000000233		
2.010000000		0.523978474		1.745329252		1000.000060352		1199.999320993		-0.000069649		0.000297931		0.000000370		0.000004366		-0.000000227		
2.020000000		0.523980363		1.745329252		1000.000059656		1199.999313522		-0.000070995		0.000303020		0.000000380		0.000004403		-0.000000226		
2.030000000		0.523982252		1.745329252		1000.000058946		1199.999307418		-0.000071929		0.000307605		0.000000386		0.000004438		-0.000000227		
2.040000000		0.523984141		1.745329252		1000.000058227		1199.999301484		-0.000073134		0.000313520		0.000000402		0.000004484		-0.000000219		
2.050000000		0.523986030		1.745329252		1000.000057495		1199.999294882		-0.000074591		0.000317963		0.000000426		0.000004526		-0.000000213		
2.060000000		0.523987919		1.745329252		1000.000056749		1199.999287766		-0.000077026		0.000322618		0.000000445		0.000004562		-0.000000213		
2.070000000		0.523989808		1.745329252		1000.000055979		1199.999280723		-0.000077558		0.000327698		0.000000468		0.000004607		-0.000000199		
2.080000000		0.523991697		1.745329252		1000.000055204		1199.999272867		-0.000080294		0.000334080		0.000000492		0.000004652		-0.000000193		
2.090000000		0.523993586		1.745329252		1000.000054401		1199.999263672		-0.000080105		0.000339543		0.000000507		0.000004701		-0.000000197		
2.100000000		0.523995475		1.745329252		1000.000053600		1199.999256122		-0.000081272		0.000343208		0.000000532		0.000004751		-0.000000190		
2.110000000		0.523997364		1.745329252		1000.000052787		1199.999250093		-0.000083836		0.000344710		0.000000556		0.000004798		-0.000000190		
2.120000000		0.523999253		1.745329252		1000.000051948		1199.999242847		-0.000084405		0.000349760		0.000000568		0.000004845		-0.000000187		
2.130000000		0.524001142		1.745329252		1000.000051104		1199.999235979		-0.000086075		0.000353801		0.000000588		0.000004905		-0.000000186		
2.140000000		0.524003031		1.745329252		1000.000050244		1199.999228291		-0.000085965		0.000356855		0.000000605		0.000004952		-0.000000184		
2.150000000		0.524004920		1.745329252		1000.000049384		1199.999220971		-0.000088727		0.000360509		0.000000613		0.000005003		-0.000000193		
2.160000000		0.524006809		1.745329252		1000.000048497		1199.999212679		-0.000089600		0.000364098		0.000000614		0.000005047		-0.000000192		
